lat	lon	stars	diff	miles	high	low	ascent	desct	title	url
45.692372	-113.952372	3.0	greenBlue	4.6	7976	7076	1052	-242	Lost Trail - Saddle Mountain Road	http://www.mtbproject.com//trail/5635145/lost-trail-saddle-mountain-road
45.080833	-113.747978	3.0	blue	1.5	5195	4670	525	0	Baker Creek	http://www.mtbproject.com//trail/982290/baker-creek
45.13146	-114.127903	3.0	blue	1.3	7056	6873	70	-253	North Mocassin Cutoff	http://www.mtbproject.com//trail/956636/north-mocassin-cutoff
45.076012	-114.062748	3.0	blue	1.4	6783	6318	1	-465	Powderhouse Meadow Trail	http://www.mtbproject.com//trail/956550/powderhouse-meadow-trail
45.751011	-113.838007	3.0	black	3.4	7548	6648	62	-963	Hogan Creek Trail #105	http://www.mtbproject.com//trail/754968/hogan-creek-trail-105
45.539932	-111.092468	2.5	blue	8.2	7108	5744	1429	-66	South Cottonwood Creek Trail	http://www.mtbproject.com//trail/7005000/south-cottonwood-creek-trail
45.212566	-113.848437	2.5	blue	3.1	4692	4299	245	-397	Enduro Trail	http://www.mtbproject.com//trail/982153/enduro-trail
45.217534	-113.844412	2.0	blue	1.4	4383	4071	0	-312	Slump Gulch Trail	http://www.mtbproject.com//trail/982250/slump-gulch-trail
45.21394	-113.873239	2.0	blue	2.1	4294	4199	123	-114	Lewis and Clark	http://www.mtbproject.com//trail/982041/lewis-and-clark
44.814363	-113.272482	2.0	black	6.5	8539	7681	1189	-331	CDT - Dead Man Pass	http://www.mtbproject.com//trail/7006791/cdt-dead-man-pass
45.561201	-114.484489	2.0	blueBlack	12.5	7302	5077	199	-2411	Deer Creek Trail	http://www.mtbproject.com//trail/7003512/deer-creek-trail
45.611639	-113.984091	2.0	green	0.8	5357	5150	0	-207	Twin Creek Road	http://www.mtbproject.com//trail/6027312/twin-creek-road
45.549369	-113.821002	2.0	blue	0.9	7194	7060	164	-81	CDT - Lick Creek Road	http://www.mtbproject.com//trail/6022010/cdt-lick-creek-road
46.295243	-113.921667	2.0	greenBlue	11.4	8039	5314	2813	-185	Willow Mountain	http://www.mtbproject.com//trail/5865613/willow-mountain
										
										
										
										
										
										
										
										
										
										
42.492047	-96.338718	4.4	greenBlue	6.4	1316	1194	572	-583	Bacon Creek Trail	http://www.mtbproject.com//trail/4377072/bacon-creek-trail
42.548152	-96.464572	4.0	blue	4.5	1378	1164	636	-640	Stone State Park	http://www.mtbproject.com//trail/5353321/stone-state-park
42.923658	-96.770646	2.0	greenBlue	4.4	1397	1272	389	-389	Union Grove State Park - Mosey Meadow Multi-Use Trail	http://www.mtbproject.com//trail/5232577/union-grove-state-park-mosey-meadow-multi-use-trail
42.590665	-96.705724	4.0	blue	2.0	1341	1242	197	-200	Buffalo Run Trail	http://www.mtbproject.com//trail/5355437/buffalo-run-trail
42.599083	-96.718031	4.0	blue	1.3	1291	1175	207	-166	Whitetail Trail	http://www.mtbproject.com//trail/5355282/whitetail-trail
42.600657	-96.716459	4.0	blue	1.0	1299	1154	196	-174	Bigley's Ravine Trail	http://www.mtbproject.com//trail/5355136/bigleys-ravine-trail
										
										
41.418118	-96.543534	4.8	blue	4.3	1336	1210	421	-424	Calvin Crest	http://www.mtbproject.com//trail/1098374/calvin-crest
41.303531	-95.855747	4.4	blueBlack	4.4	1245	1016	520	-508	Lewis and Clark Monument Trail	http://www.mtbproject.com//trail/596663/lewis-and-clark-monument-trail
41.304341	-96.106611	3.9	greenBlue	9.0	1165	1043	487	-487	Tranquility Park	http://www.mtbproject.com//trail/612436/tranquility-park
40.99072	-96.212738	4.0	blueBlack	5.5	1187	1032	626	-627	Platte River State Park	http://www.mtbproject.com//trail/915040/platte-river-state-park
41.162182	-95.960042	3.4	blue	4.6	1121	1018	305	-302	Swanson Park	http://www.mtbproject.com//trail/791364/swanson-park
40.785158	-96.719918	3.5	green	16.7	1191	1141	224	-223	Wilderness Park	http://www.mtbproject.com//trail/758676/wilderness-park
40.627587	-96.580302	3.0	blue	3.8	1340	1293	154	-155	Wagon Train	http://www.mtbproject.com//trail/790039/wagon-train
40.981356	-96.888325	3.0	blueBlack	3.5	1364	1291	245	-242	Branched Oak area 7	http://www.mtbproject.com//trail/791717/branched-oak-area-7
										
42.873052	-100.550972	5.0	greenBlue	196.2	2741	1521	893	-1953	Cowboy Trail	http://www.mtbproject.com//trail/7005625/cowboy-trail
39.307788	-119.908157	4.7	blue	23.9	8828	6320	1555	-3972	Tahoe Rim & Flume Trail via Tahoe Meadows	http://www.mtbproject.com//trail/1221910/tahoe-rim-flume-trail-via-tahoe-meadows
38.960569	-119.886256	4.8	black	24.4	9726	6368	3816	-4911	Monument Pass, Freel Peak, and Mr Toads Wild Ride	http://www.mtbproject.com//trail/911251/monument-pass-freel-peak-and-mr-toads-wild-ride
39.107676	-119.914562	4.9	blueBlack	21.5	8676	6974	2487	-2487	Flume Loop	http://www.mtbproject.com//trail/1583185/flume-loop
38.857247	-119.941952	5.0	blueBlack	25.6	9719	6318	4021	-4029	Star Lake Loop	http://www.mtbproject.com//trail/7006386/star-lake-loop
39.290882	-119.912927	5.0	blueBlack	3.7	8729	6837	52	-1943	Tyrolean Downhill	http://www.mtbproject.com//trail/7001478/tyrolean-downhill
38.775607	-119.918676	5.0	black	19.2	9444	7067	2813	-2813	HIghway 89 loop on T.R.T.	http://www.mtbproject.com//trail/7005239/highway-89-loop-on-trt
39.579235	-119.892023	5.0	blueBlack	4.9	6546	5179	90	-1457	Reno Wheelmen Twilight Super D Total Recall	http://www.mtbproject.com//trail/7003864/reno-wheelmen-twilight-super-d-total-recall
39.552422	-119.834199	5.0	blue	14.1	6038	4707	2090	-2085	Peavine Challenge: Category 3 Cross Country Course	http://www.mtbproject.com//trail/7003862/peavine-challenge-category-3-cross-country-course
39.551182	-119.833615	5.0	blueBlack	24.2	6339	4707	3257	-3248	Peavine Challenge XC Course Category 1/2	http://www.mtbproject.com//trail/7003861/peavine-challenge-xc-course-category-12
38.87267	-119.982142	4.5	blue	8.8	7688	6304	1445	-1442	Sidewinder Corral	http://www.mtbproject.com//trail/792092/sidewinder-corral
39.103514	-119.895599	4.7	black	17.7	8803	6290	2127	-2994	Tahoe Rim: Spooner to Town	http://www.mtbproject.com//trail/7005647/tahoe-rim-spooner-to-town
38.784767	-120.001339	4.3	black	7.5	8071	6509	1425	-1622	Tahoe Rim Trail to Christmas Valley Trail	http://www.mtbproject.com//trail/791574/tahoe-rim-trail-to-christmas-valley-trail
38.789584	-120.000288	4.5	blueBlack	10.1	8080	6508	1840	-1839	Round Lake Loop	http://www.mtbproject.com//trail/7005242/round-lake-loop
39.092346	-119.79956	4.5	blue	21.2	6216	4965	2131	-2130	Clear Creek Trail	http://www.mtbproject.com//trail/7003586/clear-creek-trail
38.897619	-119.604203	4.5	greenBlue	5.4	6057	5694	400	-400	Pinyon Trail	http://www.mtbproject.com//trail/7003555/pinyon-trail
39.17906	-119.78834	4.5	greenBlue	6.3	5616	4843	888	-888	Ash Canyon Trails	http://www.mtbproject.com//trail/6349854/ash-canyon-trails
39.361386	-119.857196	4.5	blueBlack	11.0	6961	5021	1073	-2285	Galena Shuttle	http://www.mtbproject.com//trail/4591947/galena-shuttle
38.892578	-119.973123	4.0	green	4.9	6395	6278	199	-199	Railroad Grade Loop	http://www.mtbproject.com//trail/7005241/railroad-grade-loop
38.791314	-119.932699	4.0	blueBlack	17.8	8727	6275	2130	-3328	Armstrong Pass	http://www.mtbproject.com//trail/7005229/armstrong-pass
39.573696	-119.849677	4.0	blueBlack	18.1	6071	5252	2533	-2535	Reno Wheelmen Twilight XC Hoge Road Category A 3 Laps	http://www.mtbproject.com//trail/7003865/reno-wheelmen-twilight-xc-hoge-road-category-a-3-laps
39.550752	-119.849003	4.0	blueBlack	22.6	6338	4722	3080	-3080	Peavine Enduro	http://www.mtbproject.com//trail/7003727/peavine-enduro
39.013908	-119.845356	4.0	blueBlack	8.5	6147	4767	1443	-1425	Genoa Loop	http://www.mtbproject.com//trail/7003563/genoa-loop
39.013915	-119.845374	4.0	greenBlue	6.4	5810	4773	1047	-1020	Eagle Ridge Loop	http://www.mtbproject.com//trail/7003562/eagle-ridge-loop
39.548681	-119.869862	4.0	blue	8.8	5766	5145	969	-973	Halo - Crispy Bacon Loop	http://www.mtbproject.com//trail/7003243/halo-crispy-bacon-loop
39.554797	-119.827731	3.3	blue	17.9	5737	4707	2069	-2085	Your Sister	http://www.mtbproject.com//trail/4590456/your-sister
38.775439	-119.919117	3.0	greenBlue	8.4	8155	6933	1329	-1330	Sorenson Loop	http://www.mtbproject.com//trail/7005249/sorenson-loop
38.924733	-119.978891	3.0	black	21.6	8821	6241	3253	-3258	Heavenly Circumnav.	http://www.mtbproject.com//trail/7005223/heavenly-circumnav
39.391807	-119.840137	3.0	blue	6.5	6961	5912	1040	-1049	Dry Pond Loop	http://www.mtbproject.com//trail/7004543/dry-pond-loop
39.552318	-119.834082	3.0	blue	8.3	5502	4709	1183	-1170	Peavine Challenge Junior Cross Country Course	http://www.mtbproject.com//trail/7003863/peavine-challenge-junior-cross-country-course
39.521897	-119.9607	3.0	blue	6.9	6331	4795	1551	-1551	Cow Canyon	http://www.mtbproject.com//trail/7003069/cow-canyon
39.570539	-119.688124	2.0	black	5.8	5324	4655	748	-747	Zipper West Loop	http://www.mtbproject.com//trail/4043695/zipper-west-loop
39.616634	-119.893101	2.0	blue	4.4	7090	5336	1754	0	Reno Wheelmen Twilight Race Peavine Hill Climb Category C/JR	http://www.mtbproject.com//trail/7003867/reno-wheelmen-twilight-race-peavine-hill-climb-category-cjr
39.61669	-119.893101	2.0	blueBlack	7.0	8246	5331	2915	0	Reno Wheelmen Twilight Race: Peavine Hill Climb Caegory A/B	http://www.mtbproject.com//trail/7003866/reno-wheelmen-twilight-race-peavine-hill-climb-caegory-ab
38.814934	-119.963359	4.6	dblack	6.2	8816	6370	70	-2481	Mr. Toad's Wild Ride	http://www.mtbproject.com//trail/2425654/mr-toads-wild-ride
38.905344	-120.027049	5.0	black	2.9	7088	6307	97	-878	Gardner Mountain Downhill	http://www.mtbproject.com//trail/7004260/gardner-mountain-downhill
38.90526	-120.029133	5.0	blueBlack	2.6	7143	6397	9	-756	Tahoe Mountain Downhill	http://www.mtbproject.com//trail/7004010/tahoe-mountain-downhill
38.75858	-120.005238	5.0	black	3.2	7887	6511	0	-1376	Christmas Valley Trail	http://www.mtbproject.com//trail/833110/christmas-valley-trail
39.103514	-119.895599	4.6	blueBlack	17.1	8807	7029	3088	-2454	Tahoe Rim Trail - Spooner Summit to Heavenly	http://www.mtbproject.com//trail/3591710/tahoe-rim-trail-spooner-summit-to-heavenly
39.177382	-119.824731	4.5	blueBlack	7.1	6729	5543	1209	-707	Ash Canyon to Kings Canyon Trail	http://www.mtbproject.com//trail/7001347/ash-canyon-to-kings-canyon-trail
39.172292	-119.907133	4.3	greenBlue	4.2	7827	7670	75	-193	Flume Trail	http://www.mtbproject.com//trail/1300244/flume-trail
38.830443	-119.900342	4.5	blueBlack	4.9	8727	7669	491	-1107	Armstrong Pass Trail	http://www.mtbproject.com//trail/7005671/armstrong-pass-trail
39.194142	-119.896686	4.5	blue	1.2	8604	8322	75	-300	Singletrack Alternate to TRT	http://www.mtbproject.com//trail/5751214/singletrack-alternate-to-trt
38.866235	-119.957609	4.2	blue	2.1	7046	6372	4	-677	Corral Trail	http://www.mtbproject.com//trail/832779/corral-trail
39.307788	-119.908157	4.2	black	15.7	8997	7909	2241	-2020	Tahoe Rim Trail - Mt. Rose to Snow Valley Peak	http://www.mtbproject.com//trail/1565483/tahoe-rim-trail-mt-rose-to-snow-valley-peak
38.901961	-119.905121	4.0	blueBlack	3.0	7761	6568	14	-1207	Cold Creek Trail	http://www.mtbproject.com//trail/3530361/cold-creek-trail
38.960569	-119.886256	4.0	black	22.4	9721	7300	3780	-3982	Tahoe Rim Trail - Heavenly Mountain to Big Meadow	http://www.mtbproject.com//trail/2472493/tahoe-rim-trail-heavenly-mountain-to-big-meadow
38.95883	-119.895383	4.0	blueBlack	3.2	7798	6444	45	-1399	Van Sickle Trail	http://www.mtbproject.com//trail/3591311/van-sickle-trail
39.000568	-119.85053	4.0	black	1.9	5972	5002	969	0	Lower Genoa Canyon Trail	http://www.mtbproject.com//trail/7003749/lower-genoa-canyon-trail
39.040441	-119.891664	4.0	blue	9.8	8453	4959	0	-3495	Sierra Canyon Trail	http://www.mtbproject.com//trail/7002637/sierra-canyon-trail
39.39323	-119.863197	4.0	blueBlack	2.2	6961	6488	472	-324	Dry Pond Trail	http://www.mtbproject.com//trail/7006504/dry-pond-trail
39.393432	-119.838942	4.0	blue	4.0	7394	5994	1401	-43	Upper Thomas Creek Trail	http://www.mtbproject.com//trail/7006503/upper-thomas-creek-trail
38.880796	-119.978639	4.0	greenBlue	1.6	6335	6286	28	-63	Railroad Grade Trail	http://www.mtbproject.com//trail/7006208/railroad-grade-trail
38.902974	-120.032646	4.0	blueBlack	1.2	6905	6469	96	-436	Burnout Trail	http://www.mtbproject.com//trail/7004008/burnout-trail
39.032298	-119.841188	4.0	blue	5.6	6152	5219	1103	-346	Discovery Trail	http://www.mtbproject.com//trail/7003561/discovery-trail
39.557436	-119.966404	4.0	blue	2.2	6328	5055	5	-1278	Cow Canyon Trail	http://www.mtbproject.com//trail/7003265/cow-canyon-trail
38.812834	-120.029349	4.0	black	1.7	7364	6572	0	-792	Hawley Grade	http://www.mtbproject.com//trail/847482/hawley-grade
39.595871	-119.673104	3.8	blueBlack	6.7	5322	4592	1364	-670	Zipper Loop	http://www.mtbproject.com//trail/3512832/zipper-loop
38.866907	-119.956253	3.7	blue	1.8	7685	7068	621	-4	Connector	http://www.mtbproject.com//trail/832036/connector
39.568905	-119.865963	3.5	blue	1.4	5738	5529	2	-210	Crispy Bacon	http://www.mtbproject.com//trail/7003246/crispy-bacon
39.164561	-119.896542	3.0	blue	4.5	8122	6971	265	-1151	North Canyon Road	http://www.mtbproject.com//trail/1579370/north-canyon-road
39.536281	-119.948545	3.0	blue	7.8	7834	5262	2629	-56	Hawk Meadow Trail	http://www.mtbproject.com//trail/7003221/hawk-meadow-trail
38.89964	-119.966179	3.0	green	1.2	6331	6279	60	-30	Pioneer Trail	http://www.mtbproject.com//trail/7006216/pioneer-trail
38.745122	-119.914068	3.0	greenBlue	3.1	8465	7756	733	-137	Picket's Peak Road	http://www.mtbproject.com//trail/7005547/pickets-peak-road
39.550212	-119.848886	3.0	green	1.8	5227	4913	316	-1	Keystone Canyon Trail	http://www.mtbproject.com//trail/7003272/keystone-canyon-trail
39.568385	-119.848213	3.0	blue	3.1	6114	5179	991	-56	Total Recall	http://www.mtbproject.com//trail/7003271/total-recall
39.524988	-119.962712	3.0	greenBlue	1.2	5344	4860	484	0	Cow Canyon Access	http://www.mtbproject.com//trail/7003266/cow-canyon-access
39.567914	-119.864382	3.0	blue	1.7	6336	5731	610	-6	Bacon Strip	http://www.mtbproject.com//trail/7003262/bacon-strip
39.548681	-119.869862	3.0	green	8.1	5761	5152	1085	-681	Halo	http://www.mtbproject.com//trail/7003258/halo
39.178636	-119.823554	3.0	blueBlack	1.3	5567	5190	43	-377	Creek Trail	http://www.mtbproject.com//trail/7002384/creek-trail
										
38.776258	-119.918901	2.0	blue	5.9	8197	7072	1174	-98	Burnside Lake Road	http://www.mtbproject.com//trail/7005545/burnside-lake-road
39.176999	-119.797637	2.0	greenBlue	4.5	7927	4951	2977	-1	Ash Canyon Road	http://www.mtbproject.com//trail/7002388/ash-canyon-road
										
										
										
										
										
										
										
										
										
										
										
36.025771	-115.31658	4.4	black	7.2	3448	2923	622	-623	Ike's Peek Loop	http://www.mtbproject.com//trail/7000301/ikes-peek-loop
36.12154	-115.433712	4.4	black	15.7	4930	3683	1965	-1967	Cowboy Trails	http://www.mtbproject.com//trail/767466/cowboy-trails
36.011159	-115.431628	4.1	blue	9.6	4862	3960	1127	-1125	3 Mile Smile via Badger Pass	http://www.mtbproject.com//trail/360531/3-mile-smile-via-badger-pass
35.969831	-114.87496	4.1	greenBlue	3.6	2930	2450	506	-511	Par None/IMBA/POW	http://www.mtbproject.com//trail/475696/par-noneimbapow
36.047157	-115.407068	3.9	blue	10.2	3820	3395	714	-714	Blue Diamond Loop	http://www.mtbproject.com//trail/793991/blue-diamond-loop
35.971605	-114.909778	4.0	black	9.6	3033	2323	1352	-1349	Railroad Pass Loop	http://www.mtbproject.com//trail/4215203/railroad-pass-loop
36.31204	-115.677353	3.7	blue	5.7	9407	8458	965	-972	Bristlecone Loop Trail	http://www.mtbproject.com//trail/4257956/bristlecone-loop-trail
36.279691	-115.456565	3.1	blue	10.1	5120	4365	1075	-1074	Twilight Zone	http://www.mtbproject.com//trail/936572/twilight-zone
36.16392	-115.361173	3.0	greenBlue	7.3	3700	3299	625	-625	Calico Basin	http://www.mtbproject.com//trail/7006834/calico-basin
35.983702	-115.23442	3.0	blue	1.6	2651	2578	224	-240	Jones Loop	http://www.mtbproject.com//trail/7001950/jones-loop
36.121279	-115.433685	5.0	black	4.4	4452	3703	841	-92	Kibbles-n-Bits	http://www.mtbproject.com//trail/3708953/kibbles-n-bits
36.056025	-115.324306	5.0	black	2.0	3449	3014	33	-468	Menny Thanks	http://www.mtbproject.com//trail/7003274/menny-thanks
35.999082	-114.860928	5.0	black	0.8	3392	3170	33	-256	Skyline	http://www.mtbproject.com//trail/4610675/skyline
36.284507	-115.487575	5.0	blue	0.9	5062	4837	0	-225	Twilight Alternate Cut	http://www.mtbproject.com//trail/4243545/twilight-alternate-cut
35.998202	-114.867548	5.0	blue	2.4	3153	2928	321	-321	Inner Caldera	http://www.mtbproject.com//trail/3556752/inner-caldera
35.98416	-114.864225	5.0	blue	1.9	3136	2808	350	-29	West Leg	http://www.mtbproject.com//trail/3501724/west-leg
36.058966	-115.326722	4.7	blue	3.0	3461	3361	310	-283	Legalize It	http://www.mtbproject.com//trail/7003547/legalize-it
36.190401	-115.008647	4.7	black	1.2	2444	2051	2	-394	Frenchman's Freeride	http://www.mtbproject.com//trail/7001190/frenchmans-freeride
35.977596	-115.43814	4.7	blueBlack	1.3	4723	4252	117	-490	Techno	http://www.mtbproject.com//trail/3486920/techno
35.997911	-114.867854	4.5	blue	3.9	3228	2842	509	-507	Caldera	http://www.mtbproject.com//trail/3510748/caldera
36.01145	-115.431385	4.4	green	3.8	4099	3755	347	-341	Beginner Loop	http://www.mtbproject.com//trail/581935/beginner-loop
36.271725	-115.540485	4.5	blue	5.3	7159	5783	1413	-98	Lower ShowGirl	http://www.mtbproject.com//trail/6205405/lower-showgirl
36.311193	-115.696559	4.5	blue	2.3	9404	8679	135	-731	Upper Bristlecone Trail	http://www.mtbproject.com//trail/4259004/upper-bristlecone-trail
36.302419	-115.608856	4.5	blue	4.1	7804	6271	0	-1533	Tin Can Alley	http://www.mtbproject.com//trail/936285/tin-can-alley
35.957878	-115.436452	4.2	blue	4.8	4861	3961	47	-947	3 Mile Smile	http://www.mtbproject.com//trail/392201/3-mile-smile
35.997454	-114.867198	4.3	blueBlack	1.2	3177	2830	24	-370	East Leg	http://www.mtbproject.com//trail/4610709/east-leg
36.054361	-115.320982	4.2	blue	1.8	3463	3029	1	-434	Good Call	http://www.mtbproject.com//trail/7001759/good-call
36.037336	-115.311433	4.0	black	1.6	3462	3157	318	-13	Ike's Peek	http://www.mtbproject.com//trail/7003275/ikes-peek
36.113369	-115.405639	4.0	dblack	1.4	4713	3915	0	-799	Bob Gnarly	http://www.mtbproject.com//trail/4950913/bob-gnarly
36.099804	-115.41323	4.0	blueBlack	1.3	4547	4395	163	-67	First Finger	http://www.mtbproject.com//trail/4950876/first-finger
35.997911	-114.867854	4.0	blue	1.5	3127	2812	37	-352	Girl Scout	http://www.mtbproject.com//trail/3497814/girl-scout
36.044745	-115.404552	4.0	blue	7.3	3745	3396	587	-608	Landmine Loop	http://www.mtbproject.com//trail/579635/landmine-loop
35.983331	-114.86003	3.8	blue	0.8	2761	2704	89	-65	Middle Lake View	http://www.mtbproject.com//trail/807552/middle-lake-view
36.308812	-115.611336	4.0	dblack	0.6	8407	7809	0	-599	Chutes & Ladders	http://www.mtbproject.com//trail/6242908/chutes-ladders
36.101873	-115.411604	4.0	black	2.3	4548	4191	350	-401	Second Finger	http://www.mtbproject.com//trail/4950796/second-finger
35.986878	-114.906886	4.0	blue	3.6	2912	2431	623	-321	Caesar	http://www.mtbproject.com//trail/4212157/caesar
36.027355	-115.415754	4.0	black	1.3	3773	3524	25	-274	Rusty Bucket	http://www.mtbproject.com//trail/574289/rusty-bucket
35.9697	-114.874879	4.0	blue	1.5	2959	2449	509	0	POW	http://www.mtbproject.com//trail/532523/pow
35.984436	-114.86762	3.7	blue	6.0	3109	2799	1218	-1186	Ernie's and Mother	http://www.mtbproject.com//trail/808057/ernies-and-mother
36.034155	-115.396575	4.0	greenBlue	1.9	3449	3320	21	-149	Molly's Trail	http://www.mtbproject.com//trail/7006730/mollys-trail
35.981521	-115.011854	4.0	greenBlue	2.3	2916	2479	147	-454	601 Trail	http://www.mtbproject.com//trail/7004444/601-trail
